bid_id,request_id,vendor_id,bid_price,bid_timestamp,is_fraudulent_flag,collusion_group
BID-01041,REQ-097,VND-0430,114768.78,2026-06-21 12:12:00,0,
BID-01042,REQ-097,VND-0377,113661.23,2026-06-21 12:15:00,0,
BID-01043,REQ-097,VND-0012,111732.87,2026-06-21 12:25:00,0,
BID-01044,REQ-097,VND-0430,110598.1,2026-06-21 12:27:00,0,
BID-01045,REQ-097,VND-0161,108400.2,2026-06-21 12:29:00,0,
BID-01046,REQ-097,VND-0330,106725.32,2026-06-21 12:39:00,0,
BID-01047,REQ-097,VND-0327,105391.19,2026-06-21 12:44:00,0,
BID-01048,REQ-097,VND-0161,103168.94,2026-06-21 12:52:00,0,
BID-01049,REQ-097,VND-0012,102433.18,2026-06-21 13:00:00,0,
BID-01050,REQ-097,VND-0161,100721.78,2026-06-21 13:06:00,0,
BID-01051,REQ-097,VND-0377,99138.23,2026-06-21 13:13:00,0,
BID-01052,REQ-098,VND-0196,126660.26,2026-03-24 08:09:00,0,
BID-01053,REQ-098,VND-0196,123522.86,2026-03-24 08:16:00,0,
BID-01054,REQ-098,VND-0365,121162.35,2026-03-24 08:20:00,0,
BID-01055,REQ-098,VND-0365,118463.27,2026-03-24 08:23:00,0,
BID-01056,REQ-098,VND-0457,117326.56,2026-03-24 08:27:00,0,
BID-01057,REQ-098,VND-0249,116236.7,2026-03-24 08:35:00,0,
BID-01058,REQ-098,VND-0365,114868.73,2026-03-24 08:45:00,0,
BID-01059,REQ-098,VND-0445,112692.99,2026-03-24 08:47:00,0,
BID-01060,REQ-099,VND-0367,158275.36,2026-05-14 00:08:00,0,
BID-01061,REQ-099,VND-0234,157281.13,2026-05-14 00:13:00,0,
BID-01062,REQ-099,VND-0002,156242.95,2026-05-14 00:15:00,0,
BID-01063,REQ-099,VND-0479,152553.48,2026-05-14 00:23:00,0,
BID-01064,REQ-099,VND-0002,149619.55,2026-05-14 00:25:00,0,
BID-01065,REQ-099,VND-0367,146955.45,2026-05-14 00:34:00,0,
BID-01066,REQ-099,VND-0234,145627.84,2026-05-14 00:44:00,0,
BID-01067,REQ-100,VND-0055,80791.62,2026-02-20 16:02:00,0,
BID-01068,REQ-100,VND-0346,80001.06,2026-02-20 16:04:00,0,
BID-01069,REQ-100,VND-0055,79462.11,2026-02-20 16:10:00,0,
BID-01070,REQ-100,VND-0299,78503.59,2026-02-20 16:18:00,0,
BID-01071,REQ-100,VND-0299,77190.89,2026-02-20 16:28:00,0,
BID-01072,REQ-100,VND-0141,75667.25,2026-02-20 16:31:00,0,
BID-01073,REQ-100,VND-0141,74457.19,2026-02-20 16:41:00,0,
BID-01074,REQ-100,VND-0268,73566.54,2026-02-20 16:47:00,0,
BID-01075,REQ-100,VND-0055,72306.55,2026-02-20 16:52:00,0,
BID-01076,REQ-100,VND-0299,70600.53,2026-02-20 16:54:00,0,
BID-01077,REQ-100,VND-0346,70000.38,2026-02-20 17:04:00,0,
BID-01078,REQ-100,VND-0141,68868.29,2026-02-20 17:14:00,0,
BID-01079,REQ-100,VND-0346,68055.69,2026-02-20 17:17:00,0,
BID-01080,REQ-100,VND-0268,66413.22,2026-02-20 17:27:00,0,
BID-01081,REQ-101,VND-0410,180841.9,2026-04-26 01:09:00,0,
BID-01082,REQ-101,VND-0428,176819.89,2026-04-26 01:18:00,0,
BID-01083,REQ-101,VND-0240,175024.04,2026-04-26 01:26:00,0,
BID-01084,REQ-101,VND-0115,171388.24,2026-04-26 01:31:00,0,
BID-01085,REQ-101,VND-0115,168127.84,2026-04-26 01:38:00,0,
BID-01086,REQ-101,VND-0392,164074.46,2026-04-26 01:48:00,0,
BID-01087,REQ-101,VND-0428,163222.18,2026-04-26 01:54:00,0,
BID-01088,REQ-101,VND-0371,161468.23,2026-04-26 02:02:00,0,
BID-01089,REQ-101,VND-0115,158242.78,2026-04-26 02:09:00,0,
BID-01090,REQ-101,VND-0240,155696.49,2026-04-26 02:13:00,0,
BID-01091,REQ-101,VND-0392,153940.63,2026-04-26 02:18:00,0,
BID-01092,REQ-102,VND-0438,103343.6,2026-03-17 14:00:01,1,COL-REQ-102
BID-01093,REQ-102,VND-0199,103193.6,2026-03-17 14:00:02,1,COL-REQ-102
BID-01094,REQ-102,VND-0438,103043.6,2026-03-17 14:00:04,1,COL-REQ-102
BID-01095,REQ-102,VND-0199,102893.6,2026-03-17 14:00:05,1,COL-REQ-102
BID-01096,REQ-102,VND-0438,102743.6,2026-03-17 14:00:06,1,COL-REQ-102
BID-01097,REQ-102,VND-0199,102593.6,2026-03-17 14:00:07,1,COL-REQ-102
BID-01098,REQ-102,VND-0438,102443.6,2026-03-17 14:00:09,1,COL-REQ-102
BID-01099,REQ-102,VND-0199,102293.6,2026-03-17 14:00:10,1,COL-REQ-102
BID-01100,REQ-102,VND-0438,102143.6,2026-03-17 14:00:11,1,COL-REQ-102
BID-01101,REQ-102,VND-0199,101993.6,2026-03-17 14:00:12,1,COL-REQ-102
BID-01102,REQ-102,VND-0005,98977.29,2026-03-17 14:06:12,0,
BID-01103,REQ-102,VND-0035,93789.13,2026-03-17 14:13:12,0,
BID-01104,REQ-103,VND-0394,35617.44,2026-06-07 07:10:00,0,
BID-01105,REQ-103,VND-0057,34835.27,2026-06-07 07:17:00,0,
BID-01106,REQ-103,VND-0394,34441.35,2026-06-07 07:23:00,0,
BID-01107,REQ-103,VND-0046,34143.17,2026-06-07 07:33:00,0,
BID-01108,REQ-103,VND-0046,33700.76,2026-06-07 07:37:00,0,
BID-01109,REQ-103,VND-0057,33177.9,2026-06-07 07:45:00,0,
BID-01110,REQ-103,VND-0046,32388.5,2026-06-07 07:47:00,0,
BID-01111,REQ-103,VND-0394,32001.59,2026-06-07 07:51:00,0,
BID-01112,REQ-103,VND-0046,31216.59,2026-06-07 08:01:00,0,
BID-01113,REQ-103,VND-0046,30863.43,2026-06-07 08:03:00,0,
BID-01114,REQ-103,VND-0057,30293.01,2026-06-07 08:11:00,0,
BID-01115,REQ-103,VND-0394,30080.51,2026-06-07 08:18:00,0,
BID-01116,REQ-103,VND-0394,29411.61,2026-06-07 08:22:00,0,
BID-01117,REQ-104,VND-0409,139404.39,2026-04-17 02:07:00,0,
BID-01118,REQ-104,VND-0199,136325.43,2026-04-17 02:13:00,0,
BID-01119,REQ-104,VND-0409,135153.33,2026-04-17 02:17:00,0,
BID-01120,REQ-104,VND-0298,132623.23,2026-04-17 02:20:00,0,
BID-01121,REQ-104,VND-0324,131244.08,2026-04-17 02:25:00,0,
BID-01122,REQ-104,VND-0298,129453.34,2026-04-17 02:33:00,0,
BID-01123,REQ-104,VND-0176,128428.48,2026-04-17 02:37:00,0,
BID-01124,REQ-104,VND-0409,125716.92,2026-04-17 02:41:00,0,
BID-01125,REQ-104,VND-0409,123832.18,2026-04-17 02:51:00,0,
BID-01126,REQ-104,VND-0298,121428.44,2026-04-17 03:00:00,0,
BID-01127,REQ-104,VND-0199,120211.79,2026-04-17 03:02:00,0,
BID-01128,REQ-104,VND-0409,119372.78,2026-04-17 03:06:00,0,
BID-01129,REQ-104,VND-0182,118261.49,2026-04-17 03:12:00,0,
BID-01130,REQ-105,VND-0272,151551.66,2026-02-02 20:00:01,1,COL-REQ-105
BID-01131,REQ-105,VND-0367,151401.66,2026-02-02 20:00:03,1,COL-REQ-105
BID-01132,REQ-105,VND-0272,151251.66,2026-02-02 20:00:05,1,COL-REQ-105
BID-01133,REQ-105,VND-0367,151101.66,2026-02-02 20:00:07,1,COL-REQ-105
BID-01134,REQ-105,VND-0272,150951.66,2026-02-02 20:00:09,1,COL-REQ-105
BID-01135,REQ-105,VND-0367,150801.66,2026-02-02 20:00:11,1,COL-REQ-105
BID-01136,REQ-105,VND-0272,150651.66,2026-02-02 20:00:13,1,COL-REQ-105
BID-01137,REQ-105,VND-0367,150501.66,2026-02-02 20:00:15,1,COL-REQ-105
BID-01138,REQ-105,VND-0272,150351.66,2026-02-02 20:00:16,1,COL-REQ-105
BID-01139,REQ-105,VND-0367,150201.66,2026-02-02 20:00:18,1,COL-REQ-105
BID-01140,REQ-105,VND-0002,139657.56,2026-02-02 20:05:18,0,
BID-01141,REQ-105,VND-0010,146498.8,2026-02-02 20:15:18,0,
BID-01142,REQ-106,VND-0278,66000.57,2026-03-13 13:10:00,0,
BID-01143,REQ-106,VND-0123,64647.9,2026-03-13 13:19:00,0,
BID-01144,REQ-106,VND-0294,63831.95,2026-03-13 13:25:00,0,
BID-01145,REQ-106,VND-0123,62706.32,2026-03-13 13:29:00,0,
BID-01146,REQ-106,VND-0302,61589.42,2026-03-13 13:36:00,0,
BID-01147,REQ-106,VND-0123,60503.88,2026-03-13 13:44:00,0,
BID-01148,REQ-106,VND-0294,60105.63,2026-03-13 13:51:00,0,
BID-01149,REQ-106,VND-0302,59428.26,2026-03-13 13:57:00,0,
BID-01150,REQ-106,VND-0278,58411.58,2026-03-13 14:05:00,0,
BID-01151,REQ-106,VND-0278,57082.49,2026-03-13 14:12:00,0,
BID-01152,REQ-107,VND-0033,170422.79,2026-05-24 04:03:00,0,
BID-01153,REQ-107,VND-0259,169001.77,2026-05-24 04:06:00,0,
BID-01154,REQ-107,VND-0268,167941.14,2026-05-24 04:15:00,0,
BID-01155,REQ-107,VND-0390,166920.64,2026-05-24 04:23:00,0,
BID-01156,REQ-107,VND-0390,163532.17,2026-05-24 04:26:00,0,
BID-01157,REQ-107,VND-0268,161856.12,2026-05-24 04:30:00,0,
BID-01158,REQ-107,VND-0268,158927.06,2026-05-24 04:38:00,0,
BID-01159,REQ-107,VND-0233,157403.41,2026-05-24 04:44:00,0,
BID-01160,REQ-107,VND-0123,154644.19,2026-05-24 04:48:00,0,
BID-01161,REQ-108,VND-0267,178824.98,2026-01-20 08:06:00,0,
BID-01162,REQ-108,VND-0224,176339.87,2026-01-20 08:16:00,0,
BID-01163,REQ-108,VND-0007,173374.43,2026-01-20 08:25:00,0,
BID-01164,REQ-108,VND-0202,169910.71,2026-01-20 08:33:00,0,
BID-01165,REQ-108,VND-0224,166887.03,2026-01-20 08:43:00,0,
BID-01166,REQ-108,VND-0020,163018.84,2026-01-20 08:52:00,0,
BID-01167,REQ-108,VND-0224,161463.22,2026-01-20 08:55:00,0,
BID-01168,REQ-108,VND-0375,159661.72,2026-01-20 09:03:00,0,
BID-01169,REQ-108,VND-0020,158366.17,2026-01-20 09:05:00,0,
BID-01170,REQ-108,VND-0084,155916.83,2026-01-20 09:09:00,0,
BID-01171,REQ-108,VND-0020,154243.02,2026-01-20 09:19:00,0,
BID-01172,REQ-108,VND-0084,151350.13,2026-01-20 09:28:00,0,
BID-01173,REQ-108,VND-0267,149149.3,2026-01-20 09:30:00,0,
BID-01174,REQ-109,VND-0137,58185.64,2026-01-03 09:05:00,0,
BID-01175,REQ-109,VND-0194,57062.73,2026-01-03 09:13:00,0,
BID-01176,REQ-109,VND-0238,56525.67,2026-01-03 09:16:00,0,
BID-01177,REQ-109,VND-0238,55536.1,2026-01-03 09:26:00,0,
BID-01178,REQ-109,VND-0137,54361.43,2026-01-03 09:32:00,0,
BID-01179,REQ-109,VND-0040,53384.6,2026-01-03 09:42:00,0,
BID-01180,REQ-109,VND-0040,52676.83,2026-01-03 09:45:00,0,
BID-01181,REQ-109,VND-0194,52269.5,2026-01-03 09:48:00,0,
BID-01182,REQ-109,VND-0082,51532.14,2026-01-03 09:57:00,0,
BID-01183,REQ-109,VND-0040,50552.55,2026-01-03 10:06:00,0,
BID-01184,REQ-109,VND-0194,49975.6,2026-01-03 10:10:00,0,
BID-01185,REQ-109,VND-0253,48756.48,2026-01-03 10:12:00,0,
BID-01186,REQ-110,VND-0091,194886.48,2026-02-10 14:04:00,0,
BID-01187,REQ-110,VND-0091,191988.2,2026-02-10 14:11:00,0,
BID-01188,REQ-110,VND-0133,189831.88,2026-02-10 14:20:00,0,
BID-01189,REQ-110,VND-0243,187122.28,2026-02-10 14:22:00,0,
BID-01190,REQ-110,VND-0243,185886.44,2026-02-10 14:26:00,0,
BID-01191,REQ-110,VND-0091,183966.22,2026-02-10 14:34:00,0,
BID-01192,REQ-110,VND-0091,181047.81,2026-02-10 14:38:00,0,
BID-01193,REQ-110,VND-0264,176899.28,2026-02-10 14:44:00,0,
BID-01194,REQ-110,VND-0133,173084.44,2026-02-10 14:47:00,0,
BID-01195,REQ-110,VND-0264,170886.97,2026-02-10 14:56:00,0,
BID-01196,REQ-110,VND-0264,167511.55,2026-02-10 14:58:00,0,
BID-01197,REQ-110,VND-0264,165130.09,2026-02-10 15:01:00,0,
BID-01198,REQ-110,VND-0264,162742.88,2026-02-10 15:07:00,0,
BID-01199,REQ-111,VND-0437,32197.31,2026-05-24 17:09:00,0,
BID-01200,REQ-111,VND-0323,31908.36,2026-05-24 17:11:00,0,
BID-01201,REQ-111,VND-0302,31127.71,2026-05-24 17:16:00,0,
BID-01202,REQ-111,VND-0055,30770.04,2026-05-24 17:20:00,0,
BID-01203,REQ-111,VND-0323,30256.37,2026-05-24 17:28:00,0,
BID-01204,REQ-111,VND-0302,30099.68,2026-05-24 17:30:00,0,
BID-01205,REQ-111,VND-0437,29477.54,2026-05-24 17:39:00,0,
BID-01206,REQ-111,VND-0437,29238.77,2026-05-24 17:42:00,0,
BID-01207,REQ-111,VND-0302,29000.36,2026-05-24 17:45:00,0,
BID-01208,REQ-111,VND-0437,28659.07,2026-05-24 17:47:00,0,
BID-01209,REQ-111,VND-0123,28312.0,2026-05-24 17:51:00,0,
BID-01210,REQ-111,VND-0437,27722.28,2026-05-24 17:55:00,0,
BID-01211,REQ-111,VND-0055,27454.66,2026-05-24 18:05:00,0,
BID-01212,REQ-111,VND-0323,26875.08,2026-05-24 18:14:00,0,
BID-01213,REQ-112,VND-0231,43373.21,2026-02-20 22:09:00,0,
BID-01214,REQ-112,VND-0213,42671.41,2026-02-20 22:19:00,0,
BID-01215,REQ-112,VND-0213,42296.09,2026-02-20 22:23:00,0,
BID-01216,REQ-112,VND-0231,41810.8,2026-02-20 22:32:00,0,
BID-01217,REQ-112,VND-0231,40876.19,2026-02-20 22:42:00,0,
BID-01218,REQ-112,VND-0314,40615.5,2026-02-20 22:46:00,0,
BID-01219,REQ-112,VND-0213,40172.25,2026-02-20 22:52:00,0,
BID-01220,REQ-112,VND-0231,39606.56,2026-02-20 23:02:00,0,
BID-01221,REQ-113,VND-0428,39927.62,2026-04-18 01:08:00,0,
BID-01222,REQ-113,VND-0023,39309.48,2026-04-18 01:17:00,0,
BID-01223,REQ-113,VND-0150,38991.76,2026-04-18 01:23:00,0,
BID-01224,REQ-113,VND-0361,38477.22,2026-04-18 01:30:00,0,
BID-01225,REQ-113,VND-0154,38210.76,2026-04-18 01:33:00,0,
BID-01226,REQ-113,VND-0154,37381.44,2026-04-18 01:37:00,0,
BID-01227,REQ-113,VND-0023,36541.49,2026-04-18 01:42:00,0,
BID-01228,REQ-114,VND-0054,170211.59,2026-04-10 12:00:01,1,COL-REQ-114
BID-01229,REQ-114,VND-0408,170061.59,2026-04-10 12:00:02,1,COL-REQ-114
BID-01230,REQ-114,VND-0054,169911.59,2026-04-10 12:00:03,1,COL-REQ-114
BID-01231,REQ-114,VND-0408,169761.59,2026-04-10 12:00:05,1,COL-REQ-114
BID-01232,REQ-114,VND-0054,169611.59,2026-04-10 12:00:07,1,COL-REQ-114
BID-01233,REQ-114,VND-0408,169461.59,2026-04-10 12:00:09,1,COL-REQ-114
BID-01234,REQ-114,VND-0054,169311.59,2026-04-10 12:00:10,1,COL-REQ-114
BID-01235,REQ-114,VND-0408,169161.59,2026-04-10 12:00:12,1,COL-REQ-114
BID-01236,REQ-114,VND-0054,169011.59,2026-04-10 12:00:13,1,COL-REQ-114
BID-01237,REQ-114,VND-0408,168861.59,2026-04-10 12:00:14,1,COL-REQ-114
BID-01238,REQ-114,VND-0004,164105.69,2026-04-10 12:05:14,0,
BID-01239,REQ-114,VND-0009,160660.39,2026-04-10 12:11:14,0,
BID-01240,REQ-115,VND-0346,130444.39,2026-05-11 18:08:00,0,
BID-01241,REQ-115,VND-0346,127720.06,2026-05-11 18:10:00,0,
BID-01242,REQ-115,VND-0302,126402.46,2026-05-11 18:12:00,0,
BID-01243,REQ-115,VND-0302,125592.5,2026-05-11 18:18:00,0,
BID-01244,REQ-115,VND-0259,122591.84,2026-05-11 18:28:00,0,
BID-01245,REQ-115,VND-0259,121730.69,2026-05-11 18:33:00,0,
BID-01246,REQ-116,VND-0393,33967.69,2026-05-17 14:08:00,0,
BID-01247,REQ-116,VND-0144,33726.17,2026-05-17 14:15:00,0,
BID-01248,REQ-116,VND-0144,33248.12,2026-05-17 14:23:00,0,
BID-01249,REQ-116,VND-0234,32970.96,2026-05-17 14:27:00,0,
BID-01250,REQ-116,VND-0393,32541.31,2026-05-17 14:34:00,0,
BID-01251,REQ-116,VND-0144,32275.66,2026-05-17 14:43:00,0,
BID-01252,REQ-116,VND-0459,31531.72,2026-05-17 14:53:00,0,
BID-01253,REQ-116,VND-0459,30841.26,2026-05-17 15:01:00,0,
BID-01254,REQ-117,VND-0500,86169.92,2026-06-19 04:00:02,1,COL-REQ-117
BID-01255,REQ-117,VND-0330,86019.92,2026-06-19 04:00:03,1,COL-REQ-117
BID-01256,REQ-117,VND-0500,85869.92,2026-06-19 04:00:04,1,COL-REQ-117
BID-01257,REQ-117,VND-0330,85719.92,2026-06-19 04:00:06,1,COL-REQ-117
BID-01258,REQ-117,VND-0500,85569.92,2026-06-19 04:00:08,1,COL-REQ-117
BID-01259,REQ-117,VND-0330,85419.92,2026-06-19 04:00:10,1,COL-REQ-117
BID-01260,REQ-117,VND-0500,85269.92,2026-06-19 04:00:12,1,COL-REQ-117
BID-01261,REQ-117,VND-0330,85119.92,2026-06-19 04:00:14,1,COL-REQ-117
BID-01262,REQ-117,VND-0500,84969.92,2026-06-19 04:00:16,1,COL-REQ-117
BID-01263,REQ-117,VND-0330,84819.92,2026-06-19 04:00:17,1,COL-REQ-117
BID-01264,REQ-117,VND-0004,77454.08,2026-06-19 04:10:17,0,
BID-01265,REQ-117,VND-0009,81022.91,2026-06-19 04:17:17,0,
BID-01266,REQ-118,VND-0120,122429.65,2026-06-11 22:06:00,0,
BID-01267,REQ-118,VND-0437,120565.6,2026-06-11 22:10:00,0,
BID-01268,REQ-118,VND-0120,119871.78,2026-06-11 22:17:00,0,
BID-01269,REQ-118,VND-0406,118940.6,2026-06-11 22:24:00,0,
BID-01270,REQ-118,VND-0437,117751.53,2026-06-11 22:30:00,0,
BID-01271,REQ-118,VND-0141,116455.55,2026-06-11 22:38:00,0,
BID-01272,REQ-118,VND-0437,113735.43,2026-06-11 22:41:00,0,
BID-01273,REQ-118,VND-0155,112428.17,2026-06-11 22:50:00,0,
BID-01274,REQ-118,VND-0406,110768.11,2026-06-11 22:53:00,0,
BID-01275,REQ-118,VND-0437,108791.44,2026-06-11 22:55:00,0,
BID-01276,REQ-118,VND-0155,106488.67,2026-06-11 23:03:00,0,
BID-01277,REQ-119,VND-0212,20773.29,2026-03-28 21:03:00,0,
BID-01278,REQ-119,VND-0062,20358.79,2026-03-28 21:05:00,0,
BID-01279,REQ-119,VND-0228,19940.45,2026-03-28 21:13:00,0,
BID-01280,REQ-119,VND-0062,19719.2,2026-03-28 21:15:00,0,
BID-01281,REQ-119,VND-0212,19407.66,2026-03-28 21:19:00,0,
BID-01282,REQ-119,VND-0212,19115.62,2026-03-28 21:24:00,0,
BID-01283,REQ-119,VND-0062,19000.72,2026-03-28 21:32:00,0,
BID-01284,REQ-119,VND-0212,18619.63,2026-03-28 21:42:00,0,
BID-01285,REQ-119,VND-0062,18443.83,2026-03-28 21:48:00,0,
BID-01286,REQ-119,VND-0212,18297.01,2026-03-28 21:55:00,0,
BID-01287,REQ-119,VND-0062,18031.39,2026-03-28 21:57:00,0,
BID-01288,REQ-119,VND-0228,17797.28,2026-03-28 22:00:00,0,
BID-01289,REQ-120,VND-0482,173875.95,2026-05-07 17:05:00,0,
BID-01290,REQ-120,VND-0381,170864.43,2026-05-07 17:15:00,0,
BID-01291,REQ-120,VND-0325,169182.04,2026-05-07 17:21:00,0,
BID-01292,REQ-120,VND-0482,167241.82,2026-05-07 17:24:00,0,
BID-01293,REQ-120,VND-0455,164158.73,2026-05-07 17:32:00,0,
BID-01294,REQ-120,VND-0121,162194.38,2026-05-07 17:39:00,0,
BID-01295,REQ-120,VND-0121,159456.94,2026-05-07 17:41:00,0,
BID-01296,REQ-120,VND-0121,158119.87,2026-05-07 17:48:00,0,
BID-01297,REQ-120,VND-0381,154731.1,2026-05-07 17:57:00,0,
BID-01298,REQ-120,VND-0381,153506.19,2026-05-07 17:59:00,0,
BID-01299,REQ-120,VND-0325,152125.6,2026-05-07 18:06:00,0,
BID-01300,REQ-120,VND-0325,149059.56,2026-05-07 18:09:00,0,
BID-01301,REQ-120,VND-0455,146109.43,2026-05-07 18:14:00,0,
BID-01302,REQ-121,VND-0345,159370.32,2026-06-13 21:07:00,0,
BID-01303,REQ-121,VND-0264,156214.75,2026-06-13 21:12:00,0,
BID-01304,REQ-121,VND-0264,153726.48,2026-06-13 21:18:00,0,
BID-01305,REQ-121,VND-0355,151472.77,2026-06-13 21:22:00,0,
BID-01306,REQ-121,VND-0364,148598.56,2026-06-13 21:24:00,0,
BID-01307,REQ-121,VND-0345,146122.89,2026-06-13 21:34:00,0,
BID-01308,REQ-121,VND-0135,144645.72,2026-06-13 21:36:00,0,
BID-01309,REQ-121,VND-0015,143341.89,2026-06-13 21:42:00,0,
BID-01310,REQ-121,VND-0135,141292.22,2026-06-13 21:44:00,0,
BID-01311,REQ-121,VND-0135,139487.51,2026-06-13 21:50:00,0,
BID-01312,REQ-122,VND-0362,101944.91,2026-01-28 20:03:00,0,
BID-01313,REQ-122,VND-0186,100447.01,2026-01-28 20:13:00,0,
BID-01314,REQ-122,VND-0043,99570.27,2026-01-28 20:23:00,0,
BID-01315,REQ-122,VND-0362,97955.86,2026-01-28 20:25:00,0,
BID-01316,REQ-122,VND-0043,96981.41,2026-01-28 20:35:00,0,
BID-01317,REQ-122,VND-0186,95849.51,2026-01-28 20:43:00,0,
BID-01318,REQ-122,VND-0007,95335.04,2026-01-28 20:50:00,0,
BID-01319,REQ-122,VND-0186,93666.24,2026-01-28 20:55:00,0,
BID-01320,REQ-122,VND-0236,92681.09,2026-01-28 20:57:00,0,
BID-01321,REQ-123,VND-0386,191748.33,2026-03-20 00:07:00,0,
BID-01322,REQ-123,VND-0033,188270.28,2026-03-20 00:10:00,0,
BID-01323,REQ-123,VND-0033,185368.21,2026-03-20 00:15:00,0,
BID-01324,REQ-123,VND-0033,183550.27,2026-03-20 00:19:00,0,
BID-01325,REQ-123,VND-0033,179069.67,2026-03-20 00:26:00,0,
BID-01326,REQ-123,VND-0033,176232.37,2026-03-20 00:31:00,0,
BID-01327,REQ-123,VND-0231,173303.28,2026-03-20 00:36:00,0,
BID-01328,REQ-123,VND-0231,171365.75,2026-03-20 00:46:00,0,
BID-01329,REQ-123,VND-0231,169034.96,2026-03-20 00:50:00,0,
BID-01330,REQ-123,VND-0452,165089.3,2026-03-20 00:57:00,0,
BID-01331,REQ-123,VND-0406,162423.64,2026-03-20 01:00:00,0,
BID-01332,REQ-123,VND-0231,160579.81,2026-03-20 01:04:00,0,
BID-01333,REQ-123,VND-0406,157318.65,2026-03-20 01:12:00,0,
BID-01334,REQ-123,VND-0033,155577.61,2026-03-20 01:18:00,0,
BID-01335,REQ-124,VND-0106,84983.82,2026-04-04 11:05:00,0,
BID-01336,REQ-124,VND-0082,84166.43,2026-04-04 11:07:00,0,
BID-01337,REQ-124,VND-0106,83611.81,2026-04-04 11:16:00,0,
BID-01338,REQ-124,VND-0082,82353.75,2026-04-04 11:25:00,0,
BID-01339,REQ-124,VND-0106,81638.95,2026-04-04 11:33:00,0,
BID-01340,REQ-124,VND-0137,80457.07,2026-04-04 11:37:00,0,
BID-01341,REQ-125,VND-0008,195040.58,2026-04-18 18:05:00,0,
BID-01342,REQ-125,VND-0042,193807.39,2026-04-18 18:14:00,0,
BID-01343,REQ-125,VND-0008,190172.09,2026-04-18 18:23:00,0,
BID-01344,REQ-125,VND-0042,187595.05,2026-04-18 18:25:00,0,
BID-01345,REQ-125,VND-0008,183954.95,2026-04-18 18:33:00,0,
BID-01346,REQ-125,VND-0189,181119.66,2026-04-18 18:42:00,0,
BID-01347,REQ-125,VND-0008,177218.3,2026-04-18 18:44:00,0,
BID-01348,REQ-125,VND-0042,174493.74,2026-04-18 18:52:00,0,
BID-01349,REQ-125,VND-0189,171674.97,2026-04-18 19:02:00,0,
BID-01350,REQ-125,VND-0189,170164.74,2026-04-18 19:11:00,0,
BID-01351,REQ-126,VND-0353,128332.18,2026-06-08 12:00:02,1,COL-REQ-126
BID-01352,REQ-126,VND-0295,128182.18,2026-06-08 12:00:04,1,COL-REQ-126
BID-01353,REQ-126,VND-0353,128032.18,2026-06-08 12:00:05,1,COL-REQ-126
BID-01354,REQ-126,VND-0295,127882.18,2026-06-08 12:00:07,1,COL-REQ-126
BID-01355,REQ-126,VND-0353,127732.18,2026-06-08 12:00:09,1,COL-REQ-126
BID-01356,REQ-126,VND-0295,127582.18,2026-06-08 12:00:10,1,COL-REQ-126
BID-01357,REQ-126,VND-0353,127432.18,2026-06-08 12:00:11,1,COL-REQ-126
BID-01358,REQ-126,VND-0295,127282.18,2026-06-08 12:00:13,1,COL-REQ-126
BID-01359,REQ-126,VND-0353,127132.18,2026-06-08 12:00:15,1,COL-REQ-126
BID-01360,REQ-126,VND-0295,126982.18,2026-06-08 12:00:16,1,COL-REQ-126
BID-01361,REQ-126,VND-0008,119697.52,2026-06-08 12:10:16,0,
BID-01362,REQ-126,VND-0037,122330.07,2026-06-08 12:16:16,0,
BID-01363,REQ-127,VND-0259,125808.11,2026-05-01 20:05:00,0,
BID-01364,REQ-127,VND-0207,124952.16,2026-05-01 20:12:00,0,
BID-01365,REQ-127,VND-0033,122706.58,2026-05-01 20:16:00,0,
BID-01366,REQ-127,VND-0033,120293.53,2026-05-01 20:19:00,0,
BID-01367,REQ-127,VND-0120,117992.97,2026-05-01 20:26:00,0,
BID-01368,REQ-127,VND-0120,116166.87,2026-05-01 20:34:00,0,
BID-01369,REQ-127,VND-0033,113748.12,2026-05-01 20:44:00,0,
BID-01370,REQ-127,VND-0259,111018.72,2026-05-01 20:52:00,0,
BID-01371,REQ-127,VND-0259,109618.54,2026-05-01 20:56:00,0,
BID-01372,REQ-127,VND-0233,107830.68,2026-05-01 21:00:00,0,
BID-01373,REQ-127,VND-0231,105417.82,2026-05-01 21:04:00,0,
BID-01374,REQ-127,VND-0207,104241.23,2026-05-01 21:13:00,0,
BID-01375,REQ-128,VND-0302,36709.2,2026-01-05 14:06:00,0,
BID-01376,REQ-128,VND-0302,36188.93,2026-01-05 14:15:00,0,
BID-01377,REQ-128,VND-0120,35423.56,2026-01-05 14:24:00,0,
BID-01378,REQ-128,VND-0123,35092.8,2026-01-05 14:33:00,0,
BID-01379,REQ-128,VND-0406,34629.47,2026-01-05 14:36:00,0,
BID-01380,REQ-128,VND-0120,34040.7,2026-01-05 14:41:00,0,
BID-01381,REQ-128,VND-0120,33681.15,2026-01-05 14:51:00,0,
BID-01382,REQ-128,VND-0123,33479.79,2026-01-05 14:55:00,0,
BID-01383,REQ-128,VND-0302,32874.96,2026-01-05 14:57:00,0,
BID-01384,REQ-129,VND-0384,172833.31,2026-04-26 11:02:00,0,
BID-01385,REQ-129,VND-0028,170527.86,2026-04-26 11:06:00,0,
BID-01386,REQ-129,VND-0441,167383.02,2026-04-26 11:16:00,0,
BID-01387,REQ-129,VND-0441,163311.29,2026-04-26 11:23:00,0,
