bid_id,auction_id,vendor_id,price,price_ratio,reliability_score,delivery_score,historical_rating,defect_rate,avg_delay_days,completed_contracts,utility_score,is_fraud,timestamp,is_winner
BID-005817,AUC-1056,VND-0673,182014.65,0.8502,0.871,74.3,4.68,0.0077,7.7,276,0.5949,0,2026-06-09 00:00:00,0
BID-005818,AUC-1056,VND-0673,178953.17,0.8359,0.871,74.3,4.68,0.0077,7.7,276,0.6001,0,2026-06-09 00:00:00,1
BID-005819,AUC-1057,VND-0014,404264.13,0.9792,0.6,59.5,4.0,0.024,12.2,66,0.4958,0,2026-01-17 00:00:00,0
BID-005820,AUC-1057,VND-0115,387291.01,0.9381,0.946,87.8,4.87,0.0032,3.7,179,0.6731,0,2026-01-17 00:00:00,1
BID-005821,AUC-1057,VND-0014,382080.39,0.9254,0.6,59.5,4.0,0.024,12.2,66,0.5124,0,2026-01-17 00:00:00,0
BID-005822,AUC-1057,VND-0636,378089.6,0.9158,0.847,85.4,4.62,0.0092,4.4,197,0.6408,0,2026-01-17 00:00:00,0
BID-005823,AUC-1058,VND-0775,414002.22,0.9703,0.522,51.3,3.8,0.0287,14.6,147,0.3517,0,2026-03-22 00:00:00,0
BID-005824,AUC-1058,VND-0542,400733.15,0.9392,0.709,70.0,4.27,0.0175,9.0,75,0.4686,0,2026-03-22 00:00:00,0
BID-005825,AUC-1058,VND-0798,395937.87,0.928,0.862,79.0,4.66,0.0083,6.3,45,0.5444,0,2026-03-22 00:00:00,0
BID-005826,AUC-1058,VND-0652,389477.74,0.9128,0.526,51.0,3.81,0.0284,14.7,115,0.3748,0,2026-03-22 00:00:00,0
BID-005827,AUC-1058,VND-0167,384856.56,0.902,0.507,50.0,3.77,0.0296,15.0,152,0.3706,0,2026-03-22 00:00:00,0
BID-005828,AUC-1058,VND-0798,366955.05,0.86,0.862,79.0,4.66,0.0083,6.3,45,0.5708,0,2026-03-22 00:00:00,0
BID-005829,AUC-1058,VND-0531,355082.49,0.8322,0.937,95.2,4.84,0.0038,1.4,293,0.6436,0,2026-03-22 00:00:00,1
BID-005830,AUC-1058,VND-0798,341092.01,0.7994,0.862,79.0,4.66,0.0083,6.3,45,0.5945,0,2026-03-22 00:00:00,0
BID-005831,AUC-1059,VND-0487,112335.78,0.9865,0.866,66.8,4.67,0.008,10.0,273,0.488,0,2026-05-02 00:00:00,0
BID-005832,AUC-1059,VND-0487,110375.44,0.9693,0.866,66.8,4.67,0.008,10.0,273,0.4964,0,2026-05-02 00:00:00,0
BID-005833,AUC-1059,VND-0105,105689.33,0.9281,0.503,50.0,3.76,0.0298,15.0,276,0.3515,0,2026-05-02 00:00:00,0
BID-005834,AUC-1059,VND-0487,101770.83,0.8937,0.866,66.8,4.67,0.008,10.0,273,0.5335,0,2026-05-02 00:00:00,1
BID-005835,AUC-1059,VND-0077,97152.13,0.8531,0.572,51.9,3.93,0.0257,14.4,95,0.4177,0,2026-05-02 00:00:00,0
BID-005836,AUC-1059,VND-0105,96090.96,0.8438,0.503,50.0,3.76,0.0298,15.0,276,0.3928,0,2026-05-02 00:00:00,0
BID-005837,AUC-1059,VND-0160,91618.79,0.8045,0.578,50.0,3.95,0.0253,15.0,76,0.4413,0,2026-05-02 00:00:00,0
BID-005838,AUC-1060,VND-0300,328612.22,0.9895,0.596,50.0,3.99,0.0242,15.0,180,0.2996,0,2026-01-04 00:00:00,0
BID-005839,AUC-1060,VND-0523,314190.11,0.9461,0.943,87.6,4.86,0.0034,3.7,117,0.4808,0,2026-01-04 00:00:00,0
BID-005840,AUC-1060,VND-0212,307736.77,0.9266,0.546,55.7,3.86,0.0273,13.3,255,0.3311,0,2026-01-04 00:00:00,0
BID-005841,AUC-1060,VND-0048,296133.99,0.8917,0.885,83.3,4.71,0.0069,5.0,51,0.4869,0,2026-01-04 00:00:00,1
BID-005842,AUC-1061,VND-0222,234796.93,0.9726,0.687,60.3,4.22,0.0188,11.9,29,0.3961,0,2026-03-03 00:00:00,0
BID-005843,AUC-1061,VND-0011,230530.79,0.9549,0.806,60.5,4.51,0.0116,11.8,165,0.4482,0,2026-03-03 00:00:00,0
BID-005844,AUC-1061,VND-0033,219921.02,0.911,0.64,57.5,4.1,0.0216,12.8,271,0.4072,0,2026-03-03 00:00:00,0
BID-005845,AUC-1061,VND-0222,212206.15,0.879,0.687,60.3,4.22,0.0188,11.9,29,0.4447,0,2026-03-03 00:00:00,0
BID-005846,AUC-1061,VND-0222,206422.13,0.855,0.687,60.3,4.22,0.0188,11.9,29,0.4572,0,2026-03-03 00:00:00,0
BID-005847,AUC-1061,VND-0644,202536.79,0.8389,0.544,50.0,3.86,0.0274,15.0,196,0.3996,0,2026-03-03 00:00:00,0
BID-005848,AUC-1061,VND-0044,196210.81,0.8127,0.865,86.5,4.66,0.0081,4.0,206,0.5798,0,2026-03-03 00:00:00,0
BID-005849,AUC-1061,VND-0044,188535.0,0.7809,0.865,86.5,4.66,0.0081,4.0,206,0.5964,0,2026-03-03 00:00:00,1
BID-005850,AUC-1062,VND-0323,433227.85,0.9818,0.56,58.5,3.9,0.0264,12.4,70,0.3587,0,2026-03-31 00:00:00,0
BID-005851,AUC-1062,VND-0517,412277.27,0.9343,0.615,50.6,4.04,0.0231,14.8,154,0.3969,0,2026-03-31 00:00:00,0
BID-005852,AUC-1062,VND-0791,397482.21,0.9008,0.616,53.1,4.04,0.023,14.1,139,0.4168,0,2026-03-31 00:00:00,0
BID-005853,AUC-1062,VND-0382,380098.79,0.8614,0.624,57.9,4.06,0.0225,12.6,66,0.4451,0,2026-03-31 00:00:00,1
BID-005854,AUC-1063,VND-0054,111982.29,0.9678,0.705,68.2,4.26,0.0177,9.5,70,0.5184,0,2026-03-30 00:00:00,0
BID-005855,AUC-1063,VND-0744,106732.09,0.9224,0.698,67.2,4.25,0.0181,9.8,82,0.5288,0,2026-03-30 00:00:00,0
BID-005856,AUC-1063,VND-0652,102118.24,0.8825,0.526,51.0,3.81,0.0284,14.7,115,0.4446,0,2026-03-30 00:00:00,0
BID-005857,AUC-1063,VND-0059,98379.04,0.8502,0.902,70.4,4.75,0.0059,8.9,223,0.6402,0,2026-03-30 00:00:00,1
BID-005858,AUC-1063,VND-0652,93843.57,0.811,0.526,51.0,3.81,0.0284,14.7,115,0.4675,0,2026-03-30 00:00:00,0
BID-005859,AUC-1063,VND-0744,90076.07,0.7784,0.698,67.2,4.25,0.0181,9.8,82,0.5748,0,2026-03-30 00:00:00,0
BID-005860,AUC-1063,VND-0744,88403.1,0.764,0.698,67.2,4.25,0.0181,9.8,82,0.5794,0,2026-03-30 00:00:00,0
BID-005861,AUC-1063,VND-0744,86785.98,0.75,0.698,67.2,4.25,0.0181,9.8,82,0.5839,0,2026-03-30 00:00:00,0
BID-005862,AUC-1064,VND-0594,328719.05,0.9608,0.844,66.8,4.61,0.0094,10.0,119,0.5402,0,2026-05-30 00:00:00,0
BID-005863,AUC-1064,VND-0589,312930.83,0.9147,0.89,71.8,4.72,0.0066,8.5,35,0.5899,0,2026-05-30 00:00:00,0
BID-005864,AUC-1064,VND-0594,305945.71,0.8942,0.844,66.8,4.61,0.0094,10.0,119,0.5702,0,2026-05-30 00:00:00,0
BID-005865,AUC-1064,VND-0614,299709.13,0.876,0.699,54.6,4.25,0.0181,13.6,235,0.4955,0,2026-05-30 00:00:00,0
BID-005866,AUC-1064,VND-0614,285238.77,0.8337,0.699,54.6,4.25,0.0181,13.6,235,0.5145,0,2026-05-30 00:00:00,0
BID-005867,AUC-1064,VND-0589,278876.52,0.8151,0.89,71.8,4.72,0.0066,8.5,35,0.6347,0,2026-05-30 00:00:00,0
BID-005868,AUC-1064,VND-0589,269832.06,0.7887,0.89,71.8,4.72,0.0066,8.5,35,0.6466,0,2026-05-30 00:00:00,1
BID-005869,AUC-1065,VND-0434,295748.68,0.9609,0.578,50.0,3.94,0.0253,15.0,30,0.3654,0,2026-03-27 00:00:00,0
BID-005870,AUC-1065,VND-0057,285012.91,0.926,0.965,98.7,4.91,0.0021,0.4,65,0.6058,0,2026-03-27 00:00:00,1
BID-005871,AUC-1065,VND-0180,276537.49,0.8984,0.97,91.3,4.93,0.0018,2.6,176,0.6049,0,2026-03-27 00:00:00,0
BID-005872,AUC-1066,VND-0661,147985.61,0.9566,0.624,52.0,4.06,0.0226,14.4,251,0.5349,0,2026-02-27 00:00:00,0
BID-005873,AUC-1066,VND-0295,144256.39,0.9325,0.564,50.0,3.91,0.0262,15.0,125,0.5129,0,2026-02-27 00:00:00,0
BID-005874,AUC-1066,VND-0399,139392.06,0.9011,0.966,92.8,4.92,0.002,2.2,186,0.7434,0,2026-02-27 00:00:00,0
BID-005875,AUC-1066,VND-0399,135948.74,0.8788,0.966,92.8,4.92,0.002,2.2,186,0.7492,0,2026-02-27 00:00:00,0
BID-005876,AUC-1066,VND-0399,129843.89,0.8393,0.966,92.8,4.92,0.002,2.2,186,0.7595,0,2026-02-27 00:00:00,0
BID-005877,AUC-1066,VND-0399,125815.94,0.8133,0.966,92.8,4.92,0.002,2.2,186,0.7662,0,2026-02-27 00:00:00,0
BID-005878,AUC-1066,VND-0399,120949.86,0.7818,0.966,92.8,4.92,0.002,2.2,186,0.7744,0,2026-02-27 00:00:00,1
BID-005879,AUC-1067,VND-0142,75015.64,0.9751,0.688,54.9,4.22,0.0187,13.5,154,0.2759,0,2026-06-10 00:00:00,0
BID-005880,AUC-1067,VND-0706,72954.85,0.9483,0.603,50.0,4.01,0.0238,15.0,268,0.2667,0,2026-06-10 00:00:00,0
BID-005881,AUC-1067,VND-0529,70978.95,0.9226,0.884,81.5,4.71,0.007,5.6,163,0.3918,0,2026-06-10 00:00:00,0
BID-005882,AUC-1067,VND-0529,68334.25,0.8882,0.884,81.5,4.71,0.007,5.6,163,0.4124,0,2026-06-10 00:00:00,1
BID-005883,AUC-1068,VND-0531,322341.45,0.9789,0.937,95.2,4.84,0.0038,1.4,293,0.6256,0,2026-02-23 00:00:00,0
BID-005884,AUC-1068,VND-0007,312005.07,0.9475,0.916,76.8,4.79,0.005,7.0,189,0.5926,0,2026-02-23 00:00:00,0
BID-005885,AUC-1068,VND-0531,296734.72,0.9011,0.937,95.2,4.84,0.0038,1.4,293,0.6529,0,2026-02-23 00:00:00,0
BID-005886,AUC-1068,VND-0395,290435.32,0.882,0.731,72.7,4.33,0.0161,8.2,238,0.5427,0,2026-02-23 00:00:00,0
BID-005887,AUC-1068,VND-0307,277877.47,0.8438,0.814,59.6,4.53,0.0112,12.1,56,0.5586,0,2026-02-23 00:00:00,0
BID-005888,AUC-1068,VND-0531,271378.21,0.8241,0.937,95.2,4.84,0.0038,1.4,293,0.6798,0,2026-02-23 00:00:00,1
BID-005889,AUC-1068,VND-0388,266156.34,0.8082,0.899,69.9,4.75,0.0061,9.0,255,0.6217,0,2026-02-23 00:00:00,0
BID-005890,AUC-1069,VND-0478,354451.21,0.953,0.709,64.8,4.27,0.0174,10.6,112,0.531,0,2026-01-04 00:00:00,0
BID-005891,AUC-1069,VND-0705,347014.29,0.9331,0.793,77.7,4.48,0.0124,6.7,162,0.59,0,2026-01-04 00:00:00,0
BID-005892,AUC-1069,VND-0705,330144.28,0.8877,0.793,77.7,4.48,0.0124,6.7,162,0.6041,0,2026-01-04 00:00:00,0
BID-005893,AUC-1069,VND-0050,314073.28,0.8445,0.513,50.0,3.78,0.0292,15.0,257,0.4568,0,2026-01-04 00:00:00,0
BID-005894,AUC-1069,VND-0050,302066.21,0.8122,0.513,50.0,3.78,0.0292,15.0,257,0.4668,0,2026-01-04 00:00:00,0
BID-005895,AUC-1069,VND-0288,287316.53,0.7725,0.931,91.2,4.83,0.0041,2.6,204,0.7191,0,2026-01-04 00:00:00,1
BID-005896,AUC-1069,VND-0770,276583.48,0.7437,0.591,58.7,3.98,0.0246,12.4,48,0.534,0,2026-01-04 00:00:00,0
BID-005897,AUC-1070,VND-0428,157808.25,0.9584,0.603,50.0,4.01,0.0238,15.0,165,0.3812,0,2026-02-07 00:00:00,0
BID-005898,AUC-1070,VND-0149,153118.07,0.9299,0.885,70.3,4.71,0.0069,8.9,230,0.5056,0,2026-02-07 00:00:00,0
BID-005899,AUC-1070,VND-0343,149537.28,0.9082,0.965,90.5,4.91,0.0021,2.8,238,0.5856,0,2026-02-07 00:00:00,0
BID-005900,AUC-1070,VND-0343,144374.48,0.8768,0.965,90.5,4.91,0.0021,2.8,238,0.5988,0,2026-02-07 00:00:00,0
BID-005901,AUC-1070,VND-0343,138385.07,0.8404,0.965,90.5,4.91,0.0021,2.8,238,0.6141,0,2026-02-07 00:00:00,1
BID-005902,AUC-1070,VND-0428,132752.78,0.8062,0.603,50.0,4.01,0.0238,15.0,165,0.4451,0,2026-02-07 00:00:00,0
BID-005903,AUC-1070,VND-0706,129775.51,0.7882,0.603,50.0,4.01,0.0238,15.0,268,0.4527,0,2026-02-07 00:00:00,0
BID-005904,AUC-1070,VND-0428,125304.08,0.761,0.603,50.0,4.01,0.0238,15.0,165,0.4641,0,2026-02-07 00:00:00,0
BID-005905,AUC-1071,VND-0581,318132.2,0.976,0.913,77.0,4.78,0.0052,6.9,210,0.446,0,2026-01-13 00:00:00,0
BID-005906,AUC-1071,VND-0717,304539.35,0.9343,0.744,69.7,4.36,0.0153,9.1,164,0.412,0,2026-01-13 00:00:00,0
BID-005907,AUC-1071,VND-0507,291321.48,0.8937,0.972,78.7,4.93,0.0017,6.4,250,0.5018,0,2026-01-13 00:00:00,0
BID-005908,AUC-1071,VND-0270,279269.12,0.8567,0.725,61.4,4.31,0.0165,11.6,202,0.4207,0,2026-01-13 00:00:00,0
BID-005909,AUC-1071,VND-0071,276055.98,0.8469,0.981,82.4,4.95,0.0011,5.3,282,0.5371,0,2026-01-13 00:00:00,0
BID-005910,AUC-1071,VND-0071,265163.82,0.8135,0.981,82.4,4.95,0.0011,5.3,282,0.5531,0,2026-01-13 00:00:00,1
BID-005911,AUC-1071,VND-0717,257469.83,0.7899,0.744,69.7,4.36,0.0153,9.1,164,0.4813,0,2026-01-13 00:00:00,0
BID-005912,AUC-1072,VND-0175,199091.38,0.9778,0.687,67.7,4.22,0.0188,9.7,244,0.5242,0,2026-02-27 00:00:00,0
BID-005913,AUC-1072,VND-0267,193281.12,0.9493,0.998,92.4,5.0,0.001,2.3,173,0.6815,0,2026-02-27 00:00:00,0
BID-005914,AUC-1072,VND-0706,187070.63,0.9188,0.603,50.0,4.01,0.0238,15.0,268,0.4821,0,2026-02-27 00:00:00,0
BID-005915,AUC-1072,VND-0740,179465.9,0.8814,0.899,81.3,4.75,0.0061,5.6,134,0.6498,0,2026-02-27 00:00:00,0
BID-005916,AUC-1072,VND-0706,172969.9,0.8495,0.603,50.0,4.01,0.0238,15.0,268,0.5043,0,2026-02-27 00:00:00,0
BID-005917,AUC-1072,VND-0179,164633.32,0.8086,0.513,50.0,3.78,0.0292,15.0,171,0.4878,0,2026-02-27 00:00:00,0
BID-005918,AUC-1072,VND-0740,156593.76,0.7691,0.899,81.3,4.75,0.0061,5.6,134,0.6857,0,2026-02-27 00:00:00,1
BID-005919,AUC-1072,VND-0156,154977.05,0.7611,0.719,59.2,4.3,0.0168,12.2,98,0.5878,0,2026-02-27 00:00:00,0
BID-005920,AUC-1073,VND-0321,349569.61,0.9725,0.51,50.0,3.78,0.0294,15.0,162,0.4119,0,2026-02-16 00:00:00,0
BID-005921,AUC-1073,VND-0321,340834.17,0.9482,0.51,50.0,3.78,0.0294,15.0,162,0.4194,0,2026-02-16 00:00:00,0
BID-005922,AUC-1073,VND-0113,331984.32,0.9235,0.633,55.5,4.08,0.022,13.4,104,0.4797,0,2026-02-16 00:00:00,0
BID-005923,AUC-1073,VND-0015,327279.08,0.9104,0.796,63.2,4.49,0.0122,11.0,201,0.5552,0,2026-02-16 00:00:00,0
BID-005924,AUC-1073,VND-0523,319734.69,0.8895,0.943,87.6,4.86,0.0034,3.7,117,0.6732,0,2026-02-16 00:00:00,1
BID-005925,AUC-1074,VND-0265,106363.25,0.9884,0.528,56.3,3.82,0.0283,13.1,195,0.5344,0,2026-01-07 00:00:00,0
BID-005926,AUC-1074,VND-0265,103238.06,0.9593,0.528,56.3,3.82,0.0283,13.1,195,0.5405,0,2026-01-07 00:00:00,0
BID-005927,AUC-1074,VND-0007,98359.47,0.914,0.916,76.8,4.79,0.005,7.0,189,0.7344,0,2026-01-07 00:00:00,1
BID-005928,AUC-1074,VND-0265,94885.44,0.8817,0.528,56.3,3.82,0.0283,13.1,195,0.5568,0,2026-01-07 00:00:00,0
BID-005929,AUC-1075,VND-0104,434691.69,0.9742,0.551,50.0,3.88,0.027,15.0,237,0.4336,0,2026-03-29 00:00:00,0
BID-005930,AUC-1075,VND-0061,419493.98,0.9401,0.904,96.6,4.76,0.0058,1.0,150,0.6958,0,2026-03-29 00:00:00,0
BID-005931,AUC-1075,VND-0365,413502.17,0.9267,0.601,50.0,4.0,0.024,15.0,46,0.4627,0,2026-03-29 00:00:00,0
BID-005932,AUC-1075,VND-0104,397613.81,0.8911,0.551,50.0,3.88,0.027,15.0,237,0.4569,0,2026-03-29 00:00:00,0
BID-005933,AUC-1075,VND-0061,387136.4,0.8676,0.904,96.6,4.76,0.0058,1.0,150,0.7161,0,2026-03-29 00:00:00,0
BID-005934,AUC-1075,VND-0104,370829.91,0.8311,0.551,50.0,3.88,0.027,15.0,237,0.4737,0,2026-03-29 00:00:00,0
BID-005935,AUC-1075,VND-0061,356176.74,0.7982,0.904,96.6,4.76,0.0058,1.0,150,0.7356,0,2026-03-29 00:00:00,1
BID-005936,AUC-1075,VND-0104,338636.96,0.7589,0.551,50.0,3.88,0.027,15.0,237,0.4939,0,2026-03-29 00:00:00,0
BID-005937,AUC-1076,VND-0589,145961.39,0.9677,0.89,71.8,4.72,0.0066,8.5,35,0.5371,0,2026-04-07 00:00:00,0
BID-005938,AUC-1076,VND-0251,140569.12,0.932,0.849,73.2,4.62,0.0091,8.0,198,0.5395,0,2026-04-07 00:00:00,0
BID-005939,AUC-1076,VND-0685,137250.65,0.91,0.59,50.0,3.97,0.0246,15.0,29,0.4205,0,2026-04-07 00:00:00,0
BID-005940,AUC-1076,VND-0744,132864.0,0.8809,0.698,67.2,4.25,0.0181,9.8,82,0.4982,0,2026-04-07 00:00:00,0
BID-005941,AUC-1076,VND-0251,126676.86,0.8399,0.849,73.2,4.62,0.0091,8.0,198,0.5755,0,2026-04-07 00:00:00,1
BID-005942,AUC-1076,VND-0685,124485.89,0.8253,0.59,50.0,3.97,0.0246,15.0,29,0.4535,0,2026-04-07 00:00:00,0
BID-005943,AUC-1076,VND-0744,122157.79,0.8099,0.698,67.2,4.25,0.0181,9.8,82,0.5259,0,2026-04-07 00:00:00,0
BID-005944,AUC-1076,VND-0624,119124.46,0.7898,0.566,50.0,3.91,0.0261,15.0,285,0.4592,0,2026-04-07 00:00:00,0
BID-005945,AUC-1077,VND-0657,183675.46,0.9656,0.774,82.2,4.43,0.0136,5.3,178,0.6205,0,2026-01-18 00:00:00,0
BID-005946,AUC-1077,VND-0012,181674.31,0.9551,0.646,60.9,4.12,0.0212,11.7,200,0.5104,0,2026-01-18 00:00:00,0
BID-005947,AUC-1077,VND-0274,173824.99,0.9138,0.557,57.4,3.89,0.0266,12.8,130,0.4714,0,2026-01-18 00:00:00,0
BID-005948,AUC-1077,VND-0556,167453.93,0.8803,0.908,74.0,4.77,0.0055,7.8,44,0.6809,0,2026-01-18 00:00:00,0
BID-005949,AUC-1077,VND-0657,161110.99,0.847,0.774,82.2,4.43,0.0136,5.3,178,0.6502,0,2026-01-18 00:00:00,0
BID-005950,AUC-1077,VND-0556,155587.14,0.818,0.908,74.0,4.77,0.0055,7.8,44,0.6965,0,2026-01-18 00:00:00,1
BID-005951,AUC-1078,VND-0385,37620.47,0.978,0.671,64.6,4.18,0.0197,10.6,99,0.5106,0,2026-02-20 00:00:00,0
BID-005952,AUC-1078,VND-0385,36335.33,0.9446,0.671,64.6,4.18,0.0197,10.6,99,0.5203,0,2026-02-20 00:00:00,1
BID-005953,AUC-1078,VND-0488,35479.19,0.9224,0.516,50.0,3.79,0.0291,15.0,75,0.4326,0,2026-02-20 00:00:00,0
BID-005954,AUC-1078,VND-0469,34514.95,0.8973,0.509,57.2,3.77,0.0294,12.8,222,0.4465,0,2026-02-20 00:00:00,0
BID-005955,AUC-1079,VND-0682,61976.16,0.9588,0.811,79.7,4.53,0.0113,6.1,139,0.5336,0,2026-06-04 00:00:00,0
BID-005956,AUC-1079,VND-0129,59712.88,0.9238,0.968,96.2,4.92,0.0019,1.1,233,0.6399,0,2026-06-04 00:00:00,1
BID-005957,AUC-1079,VND-0461,58465.8,0.9045,0.934,79.4,4.84,0.0039,6.2,115,0.5997,0,2026-06-04 00:00:00,0
BID-005958,AUC-1079,VND-0461,56865.31,0.8797,0.934,79.4,4.84,0.0039,6.2,115,0.6093,0,2026-06-04 00:00:00,0
BID-005959,AUC-1080,VND-0588,252521.22,0.961,0.817,75.3,4.54,0.011,7.4,112,0.3541,0,2026-05-19 00:00:00,0
BID-005960,AUC-1080,VND-0588,243444.17,0.9264,0.817,75.3,4.54,0.011,7.4,112,0.3748,0,2026-05-19 00:00:00,0
BID-005961,AUC-1080,VND-0010,238962.4,0.9094,0.716,56.6,4.29,0.017,13.0,250,0.3413,0,2026-05-19 00:00:00,0
BID-005962,AUC-1080,VND-0310,233648.66,0.8892,0.903,88.1,4.76,0.0058,3.6,247,0.4312,0,2026-05-19 00:00:00,0
BID-005963,AUC-1080,VND-0310,227275.57,0.8649,0.903,88.1,4.76,0.0058,3.6,247,0.4457,0,2026-05-19 00:00:00,1
BID-005964,AUC-1081,VND-0534,139694.12,0.9899,0.619,50.0,4.05,0.0228,15.0,110,0.4871,0,2026-06-12 00:00:00,0
BID-005965,AUC-1081,VND-0430,136812.89,0.9695,0.782,63.4,4.46,0.0131,11.0,100,0.5763,0,2026-06-12 00:00:00,0
BID-005966,AUC-1081,VND-0430,130746.08,0.9265,0.782,63.4,4.46,0.0131,11.0,100,0.5888,0,2026-06-12 00:00:00,0
BID-005967,AUC-1081,VND-0648,126892.33,0.8992,0.9,75.1,4.75,0.006,7.5,101,0.6599,0,2026-06-12 00:00:00,1
BID-005968,AUC-1082,VND-0244,398514.86,0.9502,0.523,50.0,3.81,0.0286,15.0,218,0.3734,0,2026-02-24 00:00:00,0
BID-005969,AUC-1082,VND-0200,392779.6,0.9366,0.875,81.1,4.69,0.0075,5.7,134,0.5733,0,2026-02-24 00:00:00,1
BID-005970,AUC-1082,VND-0159,378742.46,0.9031,0.704,61.2,4.26,0.0177,11.6,139,0.4843,0,2026-02-24 00:00:00,0
BID-005971,AUC-1082,VND-0445,368064.13,0.8776,0.55,50.0,3.87,0.027,15.0,59,0.4117,0,2026-02-24 00:00:00,0
BID-005972,AUC-1082,VND-0095,353098.65,0.8419,0.765,68.1,4.41,0.0141,9.6,225,0.5427,0,2026-02-24 00:00:00,0
BID-005973,AUC-1082,VND-0286,346172.38,0.8254,0.757,77.5,4.39,0.0146,6.8,227,0.5585,0,2026-02-24 00:00:00,0
BID-005974,AUC-1083,VND-0249,16935.92,0.9847,0.792,64.8,4.48,0.0125,10.6,66,0.5774,0,2026-02-13 00:00:00,0
BID-005975,AUC-1083,VND-0567,16128.02,0.9377,0.541,50.0,3.85,0.0276,15.0,167,0.4454,0,2026-02-13 00:00:00,0
BID-005976,AUC-1083,VND-0249,15346.18,0.8922,0.792,64.8,4.48,0.0125,10.6,66,0.6005,0,2026-02-13 00:00:00,0
BID-005977,AUC-1083,VND-0567,14946.39,0.869,0.541,50.0,3.85,0.0276,15.0,167,0.4626,0,2026-02-13 00:00:00,0
BID-005978,AUC-1083,VND-0722,14663.45,0.8525,0.836,72.5,4.59,0.0098,8.2,141,0.6484,0,2026-02-13 00:00:00,1
BID-005979,AUC-1083,VND-0567,14136.65,0.8219,0.541,50.0,3.85,0.0276,15.0,167,0.4744,0,2026-02-13 00:00:00,0
BID-005980,AUC-1083,VND-0249,13820.54,0.8035,0.792,64.8,4.48,0.0125,10.6,66,0.6227,0,2026-02-13 00:00:00,0
BID-005981,AUC-1083,VND-0249,13387.15,0.7783,0.792,64.8,4.48,0.0125,10.6,66,0.629,0,2026-02-13 00:00:00,0
BID-005982,AUC-1084,VND-0754,190927.02,0.9753,0.79,70.0,4.48,0.0126,9.0,58,0.5778,0,2026-05-09 00:00:00,1
BID-005983,AUC-1084,VND-0303,186348.46,0.9519,0.56,52.6,3.9,0.0264,14.2,246,0.4449,0,2026-05-09 00:00:00,0
BID-005984,AUC-1084,VND-0346,178268.46,0.9107,0.662,64.2,4.15,0.0203,10.7,102,0.5355,0,2026-05-09 00:00:00,0
BID-005985,AUC-1084,VND-0303,173020.35,0.8839,0.56,52.6,3.9,0.0264,14.2,246,0.4715,0,2026-05-09 00:00:00,0
BID-005986,AUC-1085,VND-0297,172456.78,0.9838,0.591,50.0,3.98,0.0245,15.0,89,0.324,0,2026-05-16 00:00:00,0
BID-005987,AUC-1085,VND-0448,166399.61,0.9492,0.834,70.4,4.59,0.01,8.9,104,0.4377,0,2026-05-16 00:00:00,0
BID-005988,AUC-1085,VND-0715,159565.95,0.9102,0.82,80.1,4.55,0.0108,6.0,120,0.4728,0,2026-05-16 00:00:00,0
BID-005989,AUC-1085,VND-0549,156900.28,0.895,0.61,53.6,4.03,0.0234,13.9,56,0.3791,0,2026-05-16 00:00:00,0
BID-005990,AUC-1085,VND-0331,150676.59,0.8595,0.678,70.6,4.2,0.0193,8.8,181,0.4461,0,2026-05-16 00:00:00,0
BID-005991,AUC-1085,VND-0448,146493.57,0.8357,0.834,70.4,4.59,0.01,8.9,104,0.4933,0,2026-05-16 00:00:00,1
BID-005992,AUC-1086,VND-0242,18782.37,0.9647,0.727,64.3,4.32,0.0164,10.7,88,0.4957,0,2026-03-11 00:00:00,0
BID-005993,AUC-1086,VND-0018,18403.36,0.9452,0.983,93.5,4.96,0.001,2.0,209,0.6722,0,2026-03-11 00:00:00,0
BID-005994,AUC-1086,VND-0242,17726.53,0.9104,0.727,64.3,4.32,0.0164,10.7,88,0.5201,0,2026-03-11 00:00:00,0
BID-005995,AUC-1086,VND-0242,17038.48,0.8751,0.727,64.3,4.32,0.0164,10.7,88,0.536,0,2026-03-11 00:00:00,0
BID-005996,AUC-1086,VND-0721,16700.74,0.8577,0.985,78.2,4.96,0.001,6.5,82,0.6739,0,2026-03-11 00:00:00,1
BID-005997,AUC-1086,VND-0109,16450.57,0.8449,0.663,70.2,4.16,0.0202,8.9,184,0.5407,0,2026-03-11 00:00:00,0
BID-005998,AUC-1086,VND-0109,15816.47,0.8123,0.663,70.2,4.16,0.0202,8.9,184,0.5553,0,2026-03-11 00:00:00,0
BID-005999,AUC-1087,VND-0292,70125.9,0.9885,0.746,63.9,4.37,0.0152,10.8,123,0.4947,0,2026-02-24 00:00:00,0
BID-006000,AUC-1087,VND-0346,69353.39,0.9776,0.662,64.2,4.15,0.0203,10.7,102,0.4703,0,2026-02-24 00:00:00,0
BID-006001,AUC-1087,VND-0292,68380.3,0.9639,0.746,63.9,4.37,0.0152,10.8,123,0.5046,0,2026-02-24 00:00:00,0
BID-006002,AUC-1087,VND-0033,66437.98,0.9365,0.64,57.5,4.1,0.0216,12.8,271,0.4604,0,2026-02-24 00:00:00,0
BID-006003,AUC-1087,VND-0318,64022.15,0.9025,0.554,50.0,3.88,0.0268,15.0,81,0.4228,0,2026-02-24 00:00:00,0
BID-006004,AUC-1087,VND-0318,61440.84,0.8661,0.554,50.0,3.88,0.0268,15.0,81,0.4374,0,2026-02-24 00:00:00,0
