log_id,timestamp,action,payload,previous_hash,hash
AUD-001474,2026-05-25 07:43:00,BID_SUBMITTED,"{""bid_id"": ""BID-00238"", ""request_id"": ""REQ-023"", ""vendor_id"": ""VND-0353"", ""price"": 163108.54}",b36a20d43f70bff920d2952d5cd88cf81b62c37ce1e68aa14715479458929738,37887f3fdea39382c7e134631273b6107484528522ab5205af014ef6ed7560d6
AUD-001475,2026-05-25 07:45:00,BID_SUBMITTED,"{""bid_id"": ""BID-00239"", ""request_id"": ""REQ-023"", ""vendor_id"": ""VND-0469"", ""price"": 162161.68}",37887f3fdea39382c7e134631273b6107484528522ab5205af014ef6ed7560d6,aec6f03e5784f1b09ee47ba4d60fdd0062ead4e5b60b6b5f5d50452db3c23a47
AUD-001476,2026-05-25 07:54:00,BID_SUBMITTED,"{""bid_id"": ""BID-00240"", ""request_id"": ""REQ-023"", ""vendor_id"": ""VND-0353"", ""price"": 159036.53}",aec6f03e5784f1b09ee47ba4d60fdd0062ead4e5b60b6b5f5d50452db3c23a47,ab923ed9a1051cf1e97398a1c51cf946c80d464d1406cab256f9281c84f1a499
AUD-001477,2026-05-25 11:03:00,BID_SUBMITTED,"{""bid_id"": ""BID-01542"", ""request_id"": ""REQ-142"", ""vendor_id"": ""VND-0105"", ""price"": 108443.45}",ab923ed9a1051cf1e97398a1c51cf946c80d464d1406cab256f9281c84f1a499,d2ba16156dd6e12eda4ca8c568b926b6a9a4152754cf956d5a86daa54ad7cd59
AUD-001478,2026-05-25 11:09:00,BID_SUBMITTED,"{""bid_id"": ""BID-01543"", ""request_id"": ""REQ-142"", ""vendor_id"": ""VND-0160"", ""price"": 106917.77}",d2ba16156dd6e12eda4ca8c568b926b6a9a4152754cf956d5a86daa54ad7cd59,bdb91fcfda4bbf9d55aa4fd1a4147025e36c139661c0f79d6d7fb589d90b3d93
AUD-001479,2026-05-25 11:16:00,BID_SUBMITTED,"{""bid_id"": ""BID-01544"", ""request_id"": ""REQ-142"", ""vendor_id"": ""VND-0105"", ""price"": 104902.97}",bdb91fcfda4bbf9d55aa4fd1a4147025e36c139661c0f79d6d7fb589d90b3d93,f0332476e65db2c17c50fe1962363dda28630a9a35745f22fd0697cd471972a3
AUD-001480,2026-05-25 11:19:00,BID_SUBMITTED,"{""bid_id"": ""BID-01545"", ""request_id"": ""REQ-142"", ""vendor_id"": ""VND-0105"", ""price"": 104038.64}",f0332476e65db2c17c50fe1962363dda28630a9a35745f22fd0697cd471972a3,6428a7e9fd5ea03c4afe775e2370b8b15957d8aaabd872392a5add672dd990bd
AUD-001481,2026-05-25 11:27:00,BID_SUBMITTED,"{""bid_id"": ""BID-01546"", ""request_id"": ""REQ-142"", ""vendor_id"": ""VND-0105"", ""price"": 101901.46}",6428a7e9fd5ea03c4afe775e2370b8b15957d8aaabd872392a5add672dd990bd,4f7d44376178de9f078a43a73cced7f3f0640f1e9cfb08d24b7a75f66641d314
AUD-001482,2026-05-25 11:29:00,BID_SUBMITTED,"{""bid_id"": ""BID-01547"", ""request_id"": ""REQ-142"", ""vendor_id"": ""VND-0105"", ""price"": 100714.0}",4f7d44376178de9f078a43a73cced7f3f0640f1e9cfb08d24b7a75f66641d314,cb06639fc3bf930187ef7ec849667672d028aeca7a3089732b20aed69311a321
AUD-001483,2026-05-25 11:35:00,BID_SUBMITTED,"{""bid_id"": ""BID-01548"", ""request_id"": ""REQ-142"", ""vendor_id"": ""VND-0105"", ""price"": 98285.57}",cb06639fc3bf930187ef7ec849667672d028aeca7a3089732b20aed69311a321,3f22732917e4b764f85bc19d9bf306b289b9fce2fa60fa8c430a7bb74d08bd82
AUD-001484,2026-05-25 11:44:00,BID_SUBMITTED,"{""bid_id"": ""BID-01549"", ""request_id"": ""REQ-142"", ""vendor_id"": ""VND-0476"", ""price"": 96928.1}",3f22732917e4b764f85bc19d9bf306b289b9fce2fa60fa8c430a7bb74d08bd82,1f3761c8b3ce0003b0aee502a9eba86508b9a1188faa3f0326de7b4deda5e36e
AUD-001485,2026-05-25 11:48:00,BID_SUBMITTED,"{""bid_id"": ""BID-01550"", ""request_id"": ""REQ-142"", ""vendor_id"": ""VND-0476"", ""price"": 95260.35}",1f3761c8b3ce0003b0aee502a9eba86508b9a1188faa3f0326de7b4deda5e36e,e4a52af0da44226ce82a300e36260b167f8cfda3004e0979a0adca97395617a1
AUD-001486,2026-05-25 11:52:00,BID_SUBMITTED,"{""bid_id"": ""BID-01551"", ""request_id"": ""REQ-142"", ""vendor_id"": ""VND-0160"", ""price"": 93846.58}",e4a52af0da44226ce82a300e36260b167f8cfda3004e0979a0adca97395617a1,b56a9c81cb34806ae0c6e4e36ac945991a63fdf96fa8fc71cd6a75893c0edf32
AUD-001487,2026-05-26 09:00:00,PROCUREMENT_REQUEST_CREATED,"{""request_id"": ""REQ-076"", ""title"": ""Adjustable Standing Desks (Lot 076)"", ""max_budget"": 174762.79}",b56a9c81cb34806ae0c6e4e36ac945991a63fdf96fa8fc71cd6a75893c0edf32,2b17dd59a035832c16f2d54eaff7e67c57ef0c98165e43b2870f29ac87dbd22c
AUD-001488,2026-05-27 09:08:00,BID_SUBMITTED,"{""bid_id"": ""BID-00818"", ""request_id"": ""REQ-076"", ""vendor_id"": ""VND-0499"", ""price"": 172057.05}",2b17dd59a035832c16f2d54eaff7e67c57ef0c98165e43b2870f29ac87dbd22c,0ec42b40b25116cfc3e96c2411bea11555655f14a56d1df286cff8a040343014
AUD-001489,2026-05-27 09:15:00,BID_SUBMITTED,"{""bid_id"": ""BID-00819"", ""request_id"": ""REQ-076"", ""vendor_id"": ""VND-0262"", ""price"": 167771.2}",0ec42b40b25116cfc3e96c2411bea11555655f14a56d1df286cff8a040343014,080b84620443a67962efea186fb8057b2d9c905ed582ff60a1b8ce6b447cba14
AUD-001490,2026-05-27 09:20:00,BID_SUBMITTED,"{""bid_id"": ""BID-00820"", ""request_id"": ""REQ-076"", ""vendor_id"": ""VND-0042"", ""price"": 165726.91}",080b84620443a67962efea186fb8057b2d9c905ed582ff60a1b8ce6b447cba14,bcd223eb839e78b1dc99793a6725ce36ea0b2e27cb6c132263368f2ee498946c
AUD-001491,2026-05-27 09:28:00,BID_SUBMITTED,"{""bid_id"": ""BID-00821"", ""request_id"": ""REQ-076"", ""vendor_id"": ""VND-0147"", ""price"": 161755.81}",bcd223eb839e78b1dc99793a6725ce36ea0b2e27cb6c132263368f2ee498946c,f39fc733c1b5c63354ce14a3c7d61f639dd01c116be540e093108f305e986aa1
AUD-001492,2026-05-27 09:32:00,BID_SUBMITTED,"{""bid_id"": ""BID-00822"", ""request_id"": ""REQ-076"", ""vendor_id"": ""VND-0295"", ""price"": 160208.07}",f39fc733c1b5c63354ce14a3c7d61f639dd01c116be540e093108f305e986aa1,a13db9e45714d7fa49dca2413b6d478fccbd9d026b747aee5dac17876b4abec6
AUD-001493,2026-05-27 09:42:00,BID_SUBMITTED,"{""bid_id"": ""BID-00823"", ""request_id"": ""REQ-076"", ""vendor_id"": ""VND-0147"", ""price"": 157054.93}",a13db9e45714d7fa49dca2413b6d478fccbd9d026b747aee5dac17876b4abec6,94020a0bf7bfa7be02701fbab8692dd5c6917d4471e7f4f935b5042e7a939cac
AUD-001494,2026-05-27 09:44:00,BID_SUBMITTED,"{""bid_id"": ""BID-00824"", ""request_id"": ""REQ-076"", ""vendor_id"": ""VND-0147"", ""price"": 155882.8}",94020a0bf7bfa7be02701fbab8692dd5c6917d4471e7f4f935b5042e7a939cac,f269604ee395422ca10da46d6e1d63d43175429d7230d1fb378e4951d12ec661
AUD-001495,2026-05-27 09:50:00,BID_SUBMITTED,"{""bid_id"": ""BID-00825"", ""request_id"": ""REQ-076"", ""vendor_id"": ""VND-0042"", ""price"": 152370.62}",f269604ee395422ca10da46d6e1d63d43175429d7230d1fb378e4951d12ec661,01cbe5ea344ff902d69d3f77e1613f1ff1c6c636e6bb3ba80f8dd26f4b53ea87
AUD-001496,2026-05-27 09:52:00,BID_SUBMITTED,"{""bid_id"": ""BID-00826"", ""request_id"": ""REQ-076"", ""vendor_id"": ""VND-0419"", ""price"": 149979.21}",01cbe5ea344ff902d69d3f77e1613f1ff1c6c636e6bb3ba80f8dd26f4b53ea87,f19b938185f15f4c8127c3e1d15bfa70998298a32ea6b6fb2a32a074f549cd2b
AUD-001497,2026-05-27 09:55:00,BID_SUBMITTED,"{""bid_id"": ""BID-00827"", ""request_id"": ""REQ-076"", ""vendor_id"": ""VND-0499"", ""price"": 146245.69}",f19b938185f15f4c8127c3e1d15bfa70998298a32ea6b6fb2a32a074f549cd2b,00a754544fde4249d13b11920721abe06292d2fc035efc2dc7751fe1b19772d8
AUD-001498,2026-05-27 09:57:00,BID_SUBMITTED,"{""bid_id"": ""BID-00828"", ""request_id"": ""REQ-076"", ""vendor_id"": ""VND-0262"", ""price"": 143068.88}",00a754544fde4249d13b11920721abe06292d2fc035efc2dc7751fe1b19772d8,75477ca006ed60c1388eec15e1ec1523a840f2aa6a0e39bc9ad79203ff10e77d
AUD-001499,2026-05-27 10:07:00,BID_SUBMITTED,"{""bid_id"": ""BID-00829"", ""request_id"": ""REQ-076"", ""vendor_id"": ""VND-0042"", ""price"": 141265.49}",75477ca006ed60c1388eec15e1ec1523a840f2aa6a0e39bc9ad79203ff10e77d,11da998c76614d599d6901d76486ae55a3b7d2349fdac439565510ab638553e7
AUD-001500,2026-05-27 10:11:00,BID_SUBMITTED,"{""bid_id"": ""BID-00830"", ""request_id"": ""REQ-076"", ""vendor_id"": ""VND-0093"", ""price"": 139218.84}",11da998c76614d599d6901d76486ae55a3b7d2349fdac439565510ab638553e7,4474630f8f7783fcb8fd819c17c10083686ed4f7e00a5a90124888e1e768a15a
AUD-001501,2026-05-29 20:00:00,PROCUREMENT_REQUEST_CREATED,"{""request_id"": ""REQ-075"", ""title"": ""Water Treatment Chemicals (Lot 075)"", ""max_budget"": 176518.46}",4474630f8f7783fcb8fd819c17c10083686ed4f7e00a5a90124888e1e768a15a,e58995e0cababa95af1c0327f120897ac1bdbae81a8693adea80d08dd4c4e19b
AUD-001502,2026-05-30 11:00:00,PROCUREMENT_REQUEST_CREATED,"{""request_id"": ""REQ-137"", ""title"": ""Supply Chain Warehouse Distribution (Lot 137)"", ""max_budget"": 20484.28}",e58995e0cababa95af1c0327f120897ac1bdbae81a8693adea80d08dd4c4e19b,d496a39cba1e2e08f68ec30543dc4829e020c2144163e657ba605b710c2b420d
AUD-001503,2026-05-30 19:00:00,PROCUREMENT_REQUEST_CREATED,"{""request_id"": ""REQ-015"", ""title"": ""Shared Pantry Essentials (Lot 015)"", ""max_budget"": 108822.03}",d496a39cba1e2e08f68ec30543dc4829e020c2144163e657ba605b710c2b420d,43e701e8cd3d16ae4ce553fd84ae8f2ee77c3ec836e0f6d7c29018dcde08e01c
AUD-001504,2026-05-30 20:04:00,BID_SUBMITTED,"{""bid_id"": ""BID-00805"", ""request_id"": ""REQ-075"", ""vendor_id"": ""VND-0134"", ""price"": 173408.09}",43e701e8cd3d16ae4ce553fd84ae8f2ee77c3ec836e0f6d7c29018dcde08e01c,c30eb173a6daeb8ea6de6a88a2dc9cc058bd7114e31d280398d8107e1cf14f13
AUD-001505,2026-05-30 20:06:00,BID_SUBMITTED,"{""bid_id"": ""BID-00806"", ""request_id"": ""REQ-075"", ""vendor_id"": ""VND-0134"", ""price"": 170340.5}",c30eb173a6daeb8ea6de6a88a2dc9cc058bd7114e31d280398d8107e1cf14f13,dc448248d69b8cd2940e3c694108aa9df9797d36cfab94c361cc09ad38535a90
AUD-001506,2026-05-30 20:10:00,BID_SUBMITTED,"{""bid_id"": ""BID-00807"", ""request_id"": ""REQ-075"", ""vendor_id"": ""VND-0277"", ""price"": 168556.94}",dc448248d69b8cd2940e3c694108aa9df9797d36cfab94c361cc09ad38535a90,cc88fb1cfee8cbdf2005127d980375ac006a0897f115e74bd19176c928f04b01
AUD-001507,2026-05-30 20:19:00,BID_SUBMITTED,"{""bid_id"": ""BID-00808"", ""request_id"": ""REQ-075"", ""vendor_id"": ""VND-0149"", ""price"": 165136.98}",cc88fb1cfee8cbdf2005127d980375ac006a0897f115e74bd19176c928f04b01,ef319f7bdf7b23ccecffb31bb777fa36a2876bf03ccb3f4f4be3efb3591132c6
AUD-001508,2026-05-30 20:27:00,BID_SUBMITTED,"{""bid_id"": ""BID-00809"", ""request_id"": ""REQ-075"", ""vendor_id"": ""VND-0494"", ""price"": 163883.9}",ef319f7bdf7b23ccecffb31bb777fa36a2876bf03ccb3f4f4be3efb3591132c6,35ece286d6a795e1b6c4340006e2e4b44c00465914f320ef77570e65abee0851
AUD-001509,2026-05-30 20:35:00,BID_SUBMITTED,"{""bid_id"": ""BID-00810"", ""request_id"": ""REQ-075"", ""vendor_id"": ""VND-0076"", ""price"": 161657.01}",35ece286d6a795e1b6c4340006e2e4b44c00465914f320ef77570e65abee0851,8a5b084bb4fd7cb5e8515a7543e25c5b188a20b2f117f1761423c3b62e500e93
AUD-001510,2026-05-30 20:37:00,BID_SUBMITTED,"{""bid_id"": ""BID-00811"", ""request_id"": ""REQ-075"", ""vendor_id"": ""VND-0277"", ""price"": 159609.41}",8a5b084bb4fd7cb5e8515a7543e25c5b188a20b2f117f1761423c3b62e500e93,7ff1efba529717c1c7f4270c18ccc3314ce51c2d2ad373eed35e2975f93021f8
AUD-001511,2026-05-30 20:44:00,BID_SUBMITTED,"{""bid_id"": ""BID-00812"", ""request_id"": ""REQ-075"", ""vendor_id"": ""VND-0149"", ""price"": 158174.8}",7ff1efba529717c1c7f4270c18ccc3314ce51c2d2ad373eed35e2975f93021f8,b895919670f666c31e393eb7b6b9bc62aea165933ec9d1cb07fcc0b0871ea780
AUD-001512,2026-05-30 20:54:00,BID_SUBMITTED,"{""bid_id"": ""BID-00813"", ""request_id"": ""REQ-075"", ""vendor_id"": ""VND-0494"", ""price"": 154562.06}",b895919670f666c31e393eb7b6b9bc62aea165933ec9d1cb07fcc0b0871ea780,9ca2e0e6e084b7c8cb692df5456cadf1eeccea337ea49502bee267dfb8089e67
AUD-001513,2026-05-30 20:56:00,BID_SUBMITTED,"{""bid_id"": ""BID-00814"", ""request_id"": ""REQ-075"", ""vendor_id"": ""VND-0368"", ""price"": 153733.87}",9ca2e0e6e084b7c8cb692df5456cadf1eeccea337ea49502bee267dfb8089e67,896ebafc42e34ad95c737db9c18a4672e36e60af38ce43892ec8b487f9f812fa
AUD-001514,2026-05-30 21:01:00,BID_SUBMITTED,"{""bid_id"": ""BID-00815"", ""request_id"": ""REQ-075"", ""vendor_id"": ""VND-0076"", ""price"": 150709.61}",896ebafc42e34ad95c737db9c18a4672e36e60af38ce43892ec8b487f9f812fa,34688bd8611e00333ceddf37b88f2b721be265bf02975470ab4a62a70ceae2f2
AUD-001515,2026-05-30 21:07:00,BID_SUBMITTED,"{""bid_id"": ""BID-00816"", ""request_id"": ""REQ-075"", ""vendor_id"": ""VND-0076"", ""price"": 147312.66}",34688bd8611e00333ceddf37b88f2b721be265bf02975470ab4a62a70ceae2f2,9f5f39901e437b1fe89b8dbe9e9b065e24c4c2f0a01bc4267c05726f6bccea85
AUD-001516,2026-05-30 21:17:00,BID_SUBMITTED,"{""bid_id"": ""BID-00817"", ""request_id"": ""REQ-075"", ""vendor_id"": ""VND-0368"", ""price"": 146273.49}",9f5f39901e437b1fe89b8dbe9e9b065e24c4c2f0a01bc4267c05726f6bccea85,7f11631d90dd1497b9de85995ab57b2f07510229f8e75db2d2b304d267d43075
AUD-001517,2026-05-31 11:08:00,BID_SUBMITTED,"{""bid_id"": ""BID-01478"", ""request_id"": ""REQ-137"", ""vendor_id"": ""VND-0176"", ""price"": 20125.72}",7f11631d90dd1497b9de85995ab57b2f07510229f8e75db2d2b304d267d43075,5d46590922c3ed662f6492da7ee67cbecae493266a7d8d638e3c395829c05b63
AUD-001518,2026-05-31 11:18:00,BID_SUBMITTED,"{""bid_id"": ""BID-01479"", ""request_id"": ""REQ-137"", ""vendor_id"": ""VND-0176"", ""price"": 19871.5}",5d46590922c3ed662f6492da7ee67cbecae493266a7d8d638e3c395829c05b63,d4bc233ac06497685203ffd61ff93cb5e59229f4ca18e6990740a3e42faa5b2c
AUD-001519,2026-05-31 11:27:00,BID_SUBMITTED,"{""bid_id"": ""BID-01480"", ""request_id"": ""REQ-137"", ""vendor_id"": ""VND-0216"", ""price"": 19508.85}",d4bc233ac06497685203ffd61ff93cb5e59229f4ca18e6990740a3e42faa5b2c,0cc776bb9658287573acab7aee1f14092751a0d99414f720d2410c42c147e646
AUD-001520,2026-05-31 11:35:00,BID_SUBMITTED,"{""bid_id"": ""BID-01481"", ""request_id"": ""REQ-137"", ""vendor_id"": ""VND-0216"", ""price"": 19337.87}",0cc776bb9658287573acab7aee1f14092751a0d99414f720d2410c42c147e646,1823fbe38a47f4d4572727edc9f2663492f36209e9bb509f4b59f7f2c508585a
AUD-001521,2026-05-31 11:39:00,BID_SUBMITTED,"{""bid_id"": ""BID-01482"", ""request_id"": ""REQ-137"", ""vendor_id"": ""VND-0035"", ""price"": 18916.32}",1823fbe38a47f4d4572727edc9f2663492f36209e9bb509f4b59f7f2c508585a,fabcbc576a2a60a5224e78b94d2aa48c5bed973a04dec6aebd664a9de13cdbe0
AUD-001522,2026-05-31 11:43:00,BID_SUBMITTED,"{""bid_id"": ""BID-01483"", ""request_id"": ""REQ-137"", ""vendor_id"": ""VND-0035"", ""price"": 18444.37}",fabcbc576a2a60a5224e78b94d2aa48c5bed973a04dec6aebd664a9de13cdbe0,667c203f7c95cb9fa0942315c5e55b080328141bb55950b47678115244241d34
AUD-001523,2026-05-31 11:45:00,BID_SUBMITTED,"{""bid_id"": ""BID-01484"", ""request_id"": ""REQ-137"", ""vendor_id"": ""VND-0216"", ""price"": 18347.87}",667c203f7c95cb9fa0942315c5e55b080328141bb55950b47678115244241d34,1dc4fb6d12c3cdfa650648bd60f34002c545c1c29416d2bd489e6e6b41abe8e9
AUD-001524,2026-05-31 11:54:00,BID_SUBMITTED,"{""bid_id"": ""BID-01485"", ""request_id"": ""REQ-137"", ""vendor_id"": ""VND-0216"", ""price"": 17991.43}",1dc4fb6d12c3cdfa650648bd60f34002c545c1c29416d2bd489e6e6b41abe8e9,9eff5d5fbb0349332d3dbf8ce39186b4fb2b3e60b10286a10261a7e3c97859bc
AUD-001525,2026-05-31 11:58:00,BID_SUBMITTED,"{""bid_id"": ""BID-01486"", ""request_id"": ""REQ-137"", ""vendor_id"": ""VND-0176"", ""price"": 17550.65}",9eff5d5fbb0349332d3dbf8ce39186b4fb2b3e60b10286a10261a7e3c97859bc,193fe0ffbb8202bbfc3c0d78215ad0a23fbde8ab96cb79060e1e406873af5ddd
AUD-001526,2026-05-31 12:06:00,BID_SUBMITTED,"{""bid_id"": ""BID-01487"", ""request_id"": ""REQ-137"", ""vendor_id"": ""VND-0086"", ""price"": 17414.73}",193fe0ffbb8202bbfc3c0d78215ad0a23fbde8ab96cb79060e1e406873af5ddd,9ec0100fa9fbdd8668f6ee9b629c5983fecfa137d05947896af23be122909de5
AUD-001527,2026-05-31 12:14:00,BID_SUBMITTED,"{""bid_id"": ""BID-01488"", ""request_id"": ""REQ-137"", ""vendor_id"": ""VND-0176"", ""price"": 17016.42}",9ec0100fa9fbdd8668f6ee9b629c5983fecfa137d05947896af23be122909de5,8dc1510734391d8f2fe0239e66af71db36caa8700aeadbdd6911dc72645edc6c
AUD-001528,2026-05-31 12:24:00,BID_SUBMITTED,"{""bid_id"": ""BID-01489"", ""request_id"": ""REQ-137"", ""vendor_id"": ""VND-0385"", ""price"": 16870.15}",8dc1510734391d8f2fe0239e66af71db36caa8700aeadbdd6911dc72645edc6c,1fe294a6cafaca5ffbed60ff37dd1ed93fe75f00b96453d5c5e0d5f89097e7d5
AUD-001529,2026-05-31 12:33:00,BID_SUBMITTED,"{""bid_id"": ""BID-01490"", ""request_id"": ""REQ-137"", ""vendor_id"": ""VND-0176"", ""price"": 16599.54}",1fe294a6cafaca5ffbed60ff37dd1ed93fe75f00b96453d5c5e0d5f89097e7d5,3457e63e6aadabc82a4934133f98f6c0ed7e8b0072932d6aef01470bd4bd5cbb
AUD-001530,2026-05-31 12:37:00,BID_SUBMITTED,"{""bid_id"": ""BID-01491"", ""request_id"": ""REQ-137"", ""vendor_id"": ""VND-0176"", ""price"": 16398.58}",3457e63e6aadabc82a4934133f98f6c0ed7e8b0072932d6aef01470bd4bd5cbb,fa92972a0f50ef9296161bbd527ef3eb1e5bb5ef611f3430c2dbf073b2f6a6a2
AUD-001531,2026-05-31 19:04:00,BID_SUBMITTED,"{""bid_id"": ""BID-00134"", ""request_id"": ""REQ-015"", ""vendor_id"": ""VND-0402"", ""price"": 107035.9}",fa92972a0f50ef9296161bbd527ef3eb1e5bb5ef611f3430c2dbf073b2f6a6a2,0b12dc71d4042bf2030277844b0cc0edffad42be92a3d9954e674c0d7835dbce
AUD-001532,2026-05-31 19:14:00,BID_SUBMITTED,"{""bid_id"": ""BID-00135"", ""request_id"": ""REQ-015"", ""vendor_id"": ""VND-0006"", ""price"": 105070.26}",0b12dc71d4042bf2030277844b0cc0edffad42be92a3d9954e674c0d7835dbce,5394a729d9f0412ca59863826035e23cabe5433e6544dd14bb5bc03eb9867951
AUD-001533,2026-05-31 19:24:00,BID_SUBMITTED,"{""bid_id"": ""BID-00136"", ""request_id"": ""REQ-015"", ""vendor_id"": ""VND-0074"", ""price"": 104402.69}",5394a729d9f0412ca59863826035e23cabe5433e6544dd14bb5bc03eb9867951,26769ad51d72ee1042e145623dafa5500e9ecc86868d6a92037b741bb55d7c68
AUD-001534,2026-05-31 19:34:00,BID_SUBMITTED,"{""bid_id"": ""BID-00137"", ""request_id"": ""REQ-015"", ""vendor_id"": ""VND-0250"", ""price"": 102821.35}",26769ad51d72ee1042e145623dafa5500e9ecc86868d6a92037b741bb55d7c68,25309db28d119bc67dfd271048eede8f9d61b206372a4c72a74d25dab2e25ebf
AUD-001535,2026-05-31 19:43:00,BID_SUBMITTED,"{""bid_id"": ""BID-00138"", ""request_id"": ""REQ-015"", ""vendor_id"": ""VND-0250"", ""price"": 102265.43}",25309db28d119bc67dfd271048eede8f9d61b206372a4c72a74d25dab2e25ebf,14d59f8cbe01d5f06bf15523b05007547c6e1a259faef7b2812cb5eb21d97f51
AUD-001536,2026-05-31 19:50:00,BID_SUBMITTED,"{""bid_id"": ""BID-00139"", ""request_id"": ""REQ-015"", ""vendor_id"": ""VND-0118"", ""price"": 100453.96}",14d59f8cbe01d5f06bf15523b05007547c6e1a259faef7b2812cb5eb21d97f51,1346d047c70794053f86b9ddd8ddc49cb8735d8e20b7d41bf414b9371d1d105a
AUD-001537,2026-05-31 19:57:00,BID_SUBMITTED,"{""bid_id"": ""BID-00140"", ""request_id"": ""REQ-015"", ""vendor_id"": ""VND-0074"", ""price"": 98450.27}",1346d047c70794053f86b9ddd8ddc49cb8735d8e20b7d41bf414b9371d1d105a,3985c984e4856437fabb89acc8f03564c0ba498a1ef76269910e2e1f35b355e4
AUD-001538,2026-05-31 20:02:00,BID_SUBMITTED,"{""bid_id"": ""BID-00141"", ""request_id"": ""REQ-015"", ""vendor_id"": ""VND-0335"", ""price"": 97824.99}",3985c984e4856437fabb89acc8f03564c0ba498a1ef76269910e2e1f35b355e4,a76bfa8dc053c83192cd3be88de2a7f30150d52c631ebd78805c15f695f8b920
AUD-001539,2026-05-31 20:05:00,BID_SUBMITTED,"{""bid_id"": ""BID-00142"", ""request_id"": ""REQ-015"", ""vendor_id"": ""VND-0006"", ""price"": 96050.24}",a76bfa8dc053c83192cd3be88de2a7f30150d52c631ebd78805c15f695f8b920,944f56374987d19d288766f670c9c4f51e8f9269367b804105dc32652d27ce62
AUD-001540,2026-05-31 20:12:00,BID_SUBMITTED,"{""bid_id"": ""BID-00143"", ""request_id"": ""REQ-015"", ""vendor_id"": ""VND-0335"", ""price"": 94452.15}",944f56374987d19d288766f670c9c4f51e8f9269367b804105dc32652d27ce62,1850f8be879cadee459c053edca9e7184ad2d4c040521f798a9e0733d40976b8
AUD-001541,2026-05-31 20:22:00,BID_SUBMITTED,"{""bid_id"": ""BID-00144"", ""request_id"": ""REQ-015"", ""vendor_id"": ""VND-0402"", ""price"": 93896.14}",1850f8be879cadee459c053edca9e7184ad2d4c040521f798a9e0733d40976b8,dc0f851e771562ad9ccf981dc42e91721ee00b3aef51d1f6ea22c2eeb4e031e7
AUD-001542,2026-05-31 22:00:00,PROCUREMENT_REQUEST_CREATED,"{""request_id"": ""REQ-033"", ""title"": ""Shared Pantry Essentials (Lot 033)"", ""max_budget"": 95466.83}",dc0f851e771562ad9ccf981dc42e91721ee00b3aef51d1f6ea22c2eeb4e031e7,416d8d138a654e6e90b632dbea450a81662f1446962ff1439afbc1664944c9a5
AUD-001543,2026-06-01 13:00:00,PROCUREMENT_REQUEST_CREATED,"{""request_id"": ""REQ-079"", ""title"": ""Carpet & Deep Clean SLA (Lot 079)"", ""max_budget"": 197072.98}",416d8d138a654e6e90b632dbea450a81662f1446962ff1439afbc1664944c9a5,f4f4643af782d574bc8d22f160df6eca0ae54403d7101bb367671b2e87669ca6
AUD-001544,2026-06-01 22:05:00,BID_SUBMITTED,"{""bid_id"": ""BID-00339"", ""request_id"": ""REQ-033"", ""vendor_id"": ""VND-0200"", ""price"": 93973.86}",f4f4643af782d574bc8d22f160df6eca0ae54403d7101bb367671b2e87669ca6,b7dae854523f26cd4e04988816ad111d9e05255bbd4cb725184db67bf4973733
AUD-001545,2026-06-01 22:09:00,BID_SUBMITTED,"{""bid_id"": ""BID-00340"", ""request_id"": ""REQ-033"", ""vendor_id"": ""VND-0475"", ""price"": 92638.25}",b7dae854523f26cd4e04988816ad111d9e05255bbd4cb725184db67bf4973733,5d966ba9777091df51230e20c1cdfe3da22b9690b771d13c2f4e4be24c499631
AUD-001546,2026-06-01 22:12:00,BID_SUBMITTED,"{""bid_id"": ""BID-00341"", ""request_id"": ""REQ-033"", ""vendor_id"": ""VND-0007"", ""price"": 91825.85}",5d966ba9777091df51230e20c1cdfe3da22b9690b771d13c2f4e4be24c499631,3762569d1f691ee07df215f6ca43855138e49b487f6c70a3f62b4e12a1a619f6
AUD-001547,2026-06-01 22:20:00,BID_SUBMITTED,"{""bid_id"": ""BID-00342"", ""request_id"": ""REQ-033"", ""vendor_id"": ""VND-0006"", ""price"": 89880.1}",3762569d1f691ee07df215f6ca43855138e49b487f6c70a3f62b4e12a1a619f6,8534990cc57e7ea7e9c3842d0156d61cbf2de1daeb4ed2e64fe07b6f5cd60e2e
AUD-001548,2026-06-01 22:23:00,BID_SUBMITTED,"{""bid_id"": ""BID-00343"", ""request_id"": ""REQ-033"", ""vendor_id"": ""VND-0006"", ""price"": 88998.08}",8534990cc57e7ea7e9c3842d0156d61cbf2de1daeb4ed2e64fe07b6f5cd60e2e,47343b164cf8dc47400636e2b7e2969fb5fe6de46689b86c1020b771971a29f9
AUD-001549,2026-06-01 22:32:00,BID_SUBMITTED,"{""bid_id"": ""BID-00344"", ""request_id"": ""REQ-033"", ""vendor_id"": ""VND-0006"", ""price"": 87495.89}",47343b164cf8dc47400636e2b7e2969fb5fe6de46689b86c1020b771971a29f9,1ab8b115eb5e1411fc540e907699b8eeb8bcc0481edb264adfdf2a5b044a7512
AUD-001550,2026-06-01 22:34:00,BID_SUBMITTED,"{""bid_id"": ""BID-00345"", ""request_id"": ""REQ-033"", ""vendor_id"": ""VND-0006"", ""price"": 86630.15}",1ab8b115eb5e1411fc540e907699b8eeb8bcc0481edb264adfdf2a5b044a7512,67c6ee11d8aefc3b4b14f07b8d53dd6be2c6a018855e3f295243020606d2191e
